context_id,id,context,claim,evidence_text,response_label,pronoun_info,referent_info
fdt__367___1,fdt__367___1--0,"[""I really haven't read that much Harry Potter but I would like to try to. Have you?"", ""No, due to my status as a bot, I can't read. I do know, however, that the books are about Harry Potter and his friends at Hogwarts."", ""Yes I know that much, but how does he even become one? Is he born that way?""]","Correct! I think he is born that way, and then later goes to Hogwarts to study Wizadry and better develop his powers.","The novels chronicle the life of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry.",HALLUCINATION,"{""surface"": ""he"", ""span"": [17, 19]}","{""mentions"": [{""surface"": ""Harry Potter"", ""span"": [1, 90, 102]}]}"
fdt__368___0,fdt__368___0--0,"[""Do you like the color green? It isn't my favorite but it is found everywhere in nature.""]","I like it.  I tend toward blues and purples, but of course, green is very popular at Christmas!",Green is the color between blue and yellow on the visible spectrum.,HALLUCINATION,"{""surface"": ""it"", ""span"": [7, 9]}","{""mentions"": [{""surface"": ""green"", ""span"": [0, 22, 27]}]}"
fdt__368___2,fdt__368___2--0,"[""Do you like the color green? It isn't my favorite but it is found everywhere in nature."", ""I'm a bot, so I have no opinion. Were you aware that it sits between yellow and blue on the spectrum of visible light?"", ""Yes, actually. I wonder how green and red became Christmas colors."", ""I'm not 100% sure on that, but the celebration of Christmas in many countries includes lighting Christmas trees and hanging wreaths."", ""What else do you know about the color green?""]","Well,it's the color of money!  Seriously, though, in the Middle Ages and Renaissance, merchants and bankers were associated with green and nobility was associated with red.","In the Middle Ages and Renaissance, green was the color commonly associated with merchants, bankers and the gentry, while red was reserved for the nobility.",HALLUCINATION,"{""surface"": ""it"", ""span"": [5, 7]}","{""mentions"": [{""surface"": ""green"", ""span"": [0, 22, 27]}, {""surface"": ""green"", ""span"": [2, 28, 33]}, {""surface"": ""green"", ""span"": [4, 38, 43]}]}"
fdt__370___1,fdt__370___1--0,"[""My little brother has a broken heart and I dont know how to help him"", ""That's tough. Broken heart is a metaphor for the intense pain or stress from longing. Is that what happened to him?"", ""He lost his girlfriend to cancer""]",Emotional pain from a broken heart can cause ''broken heart syndrome'' if it gets sever enough. Hes going to need a lot of support.,"Emotional pain that is severe can cause 'broken heart syndrome', including physical damage to the heart.",HALLUCINATION,"{""surface"": ""it"", ""span"": [74, 76]}","{""mentions"":[{""surface"":""the intense pain or stress from longing"",""span"":[1,45,84]}]}"
fdt__371___0,fdt__371___0--0,"[""My favorite time of year is Halloween and fall so naturally I love the TV show, The Walking Dead""]","I love it too!  I have also read the comic book series by Robert Kirkman, Tony Moore and Charlie Adlard","The Walking Dead is an American post-apocalyptic horror television series developed by Frank Darabont for AMC that is based on the comic book series of the same name by Robert Kirkman, Tony Moore, and Charlie Adlard.",HALLUCINATION,"{""surface"": ""it"", ""span"": [7, 9]}","{""mentions"": [{""surface"": ""Walking Dead"", ""span"": [0, 84, 96]}]}"
fdt__372___0,fdt__372___0--0,"[""I dont like bees because they sting""]","me too, they are flying insects closely related to wasps and ants, known for their role in pollination","Bees are flying insects closely related to wasps and ants, known for their role in pollination and, in the case of the best-known bee species, the European honey bee, for producing honey and beeswax.",HALLUCINATION,"{""surface"": ""they"", ""span"": [8, 12]}","{""mentions"": [{""surface"": ""bees"", ""span"": [0, 12, 16]}]}"
fdt__373___2,fdt__373___2--0,"[""hello, when you get down to it , my favorite color is green"", ""many creatures have adapted to their green environments by making themselves green"", ""i can see why, the color green is so prevalent in nature"", ""Minerals are green often as well too, like the emerald"", ""Green emeralds are pretty. They remind me of the hard green candy""]","emerald is a cyclosilicate, it reminds me of my favorite game, pokemon emerald!",Emerald is a cyclosilicate.,HALLUCINATION,"{""surface"": ""it"", ""span"": [28, 30]}","{""mentions"": [{""surface"": ""the emerald"", ""span"": [3, 43, 54]}]}"
fdt__381___2,fdt__381___2--0,"[""nickelback is very hit or miss"", ""Oh, is that so? They did go through a few drummers between 1995 and 2005."", ""oh really? I didnt know that"", ""Yep, Adair replaced Ryan Vikedal in the final change."", ""Huh, I guess it worked for them; they're very successful.""]",Yep but despite that they're still one of the most commercially successful Canadian groups. Hard to believe right?,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",HALLUCINATION,"{""surface"": ""they"", ""span"": [21, 25]}","{""mentions"": [{""surface"": ""nickelback"", ""span"": [0, 0, 10]}]}"
fdt__383___0,fdt__383___0--0,"[""Hey there! I really love the color green. You?""]",Yes green is my favorite color! It's between blue and yellow on the visible spectrum.,Green is the color between blue and yellow on the visible spectrum.,HALLUCINATION,"{""surface"": ""It"", ""span"": [32, 34]}","{""mentions"": [{""surface"": ""green"", ""span"": [0, 35, 40]}]}"
fdt__384___3,fdt__384___3--0,"[""I have been a gymnast for 15 year=s."", ""Would you say you are good at balance, flexibility, agility, strength, coordination, control and endurance, then ? The sport of gymnastics requires all of it"", ""Yes It helps me stay in really good shape."", ""Speaking of good shape, are you arms, shoulders, legs, chest, back and abdominal muscle groups developed? The gymnastics movements contribute to it"", ""I would say they are pretty developed indeed"", ""What about precision, self-confidence and self-discipline ? Those are also developed through gymnastics"", ""Yes I think that's something that comes naturally.""]","Gymnastics came from the Greeks, interestingly. It came from circus performance skills.","Gymnastics evolved from exercises used by the ancient Greeks that included skills for mounting and dismounting a horse, and from circus performance skills.",NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [48, 50]}","{""mentions"": [{""surface"": ""gymnastics"", ""span"": [1, 128, 138]}, {""surface"": ""gymnastics"", ""span"": [5, 93, 103]}]}"
fdt__384___4,fdt__384___4--0,"[""I have been a gymnast for 15 year=s."", ""Would you say you are good at balance, flexibility, agility, strength, coordination, control and endurance, then ? The sport of gymnastics requires all of it"", ""Yes It helps me stay in really good shape."", ""Speaking of good shape, are you arms, shoulders, legs, chest, back and abdominal muscle groups developed? The gymnastics movements contribute to it"", ""I would say they are pretty developed indeed"", ""What about precision, self-confidence and self-discipline ? Those are also developed through gymnastics"", ""Yes I think that's something that comes naturally."", ""Gymnastics came from the Greeks, interestingly, it came from circus performance skills."", ""Yes I can definitely see that. The circus contains a ton of gymnastics.""]",Nowadays most competitive  gymnastics are governed by the FIG so it is more formal now.,Most forms of competitive gymnastics events are governed by the Fédération Internationale de Gymnastique (FIG).,HALLUCINATION,"{""surface"": ""it"", ""span"": [65, 67]}","{""mentions"": [{""surface"": ""gymnastics"", ""span"": [1, 128, 138]}, {""surface"": ""gymnastics"", ""span"": [5, 93, 103]}, {""surface"": ""Gymnastics"", ""span"": [7, 0, 10]}, {""surface"": ""gymnastics"", ""span"": [8, 60, 70]}]}"
fdt__389___2,fdt__389___2--0,"[""i wanna start drinking protein shakes"", ""Well, athletes and strong men have been using herbal mixtures and tonics to increase stamina and strength since ancient times."", ""cool, tell me more plz"", ""Eugen Sandow was the first Western modern bodybuilder to advocate control of diet to help grow your muscles."", ""i've never heard of him! Where is Eugen Sandow from?""]","He was born in Kaliningrad, Russia and was the son of a German father and Russian mother.","Sandow was born in Königsberg, Prussia (now Kaliningrad, Russia) on April 2, 1867 to a German father and a Russian mother.",NON-HALLUCINATION,"{""surface"": ""He"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""Eugen Sandow"", ""span"": [3, 0, 12]}, {""surface"": ""Eugen Sandow"", ""span"": [4, 34, 46]}]}"
fdt__397___0,fdt__397___0--0,"[""I started learning Japanese a couple of years ago""]",There does not seem to be a lot of history on Japanese language or even a date it first appeared.,"Little is known of the language's prehistory, or when it first appeared in Japan.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [79, 81]}","{""mentions"": [{""surface"": ""Japanese"", ""span"": [0, 19, 27]}]}"
fdt__398___1,fdt__398___1--0,"[""Do you like guns n roses? I was not around at that time, but i have heard the classics"", ""I can't listen to music since I'm a bot, but I know they're a band from California. They formed in 1985."", ""That makes sense, it was a bit before my time, how many albums have the sold in total?""]","To date, they've release 6 studio albums that sold over 100million albums total.","Guns N' Roses has released six studio albums, accumulating sales of more than 100 million records worldwide, including 45 million in the United States, making them the 41st best-selling artist of all time.",NON-HALLUCINATION,"{""surface"": ""they"", ""span"": [9, 13]}","{""mentions"": [{""surface"": ""guns n roses"", ""span"": [0, 12, 24]}]}"
fdt__399___0,fdt__399___0--0,"[""Everyone has seen Harry Potter except me. Have you ever read the books or watched the movies?""]",Yes I am a big fan of it actually. I love reading about chronicles of the life of a young wizard,"The novels chronicle the life of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry.",HALLUCINATION,"{""surface"": ""it"", ""span"": [22, 24]}","{""mentions"": [{""surface"": ""Harry Potter"", ""span"": [0, 18, 30]}]}"
fdt__401___0,fdt__401___0--0,"[""Green is such a nice color.""]",It is between blue and yellow on the visible spectrum and comes in many shades.,Green is the color between blue and yellow on the visible spectrum.,HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""Green"", ""span"": [0, 0, 5]}]}"
fdt__403___4,fdt__403___4--0,"[""I love to watch the Walking Dead TV show. Can you tell me about it?"", ""Sure, the walking dead is a post-apocalyptic horror TV series, based on the comic books series by Robert Kirkman"", ""Yeah my favorite character is Daryl. I heard he will take over as leader in the next season."", ""What else do you know about the next season? I know that the series is developed by Frank Darabont"", ""I can't wait for Maggie to deliver their baby, I think it will happen next season."", ""Cool, not tell me, what do you think about the shows lead character played by Andrew Lincoln"", ""I like him but apparently he dies next season. He is moving on to other projects."", ""i did not know that. Together they struggle to survive and adapt in a post-apocalyptic world."", ""It is the last season so they will have to wrap things up somehow.""]","yeah it will be neat.  Much of the series takes place in and around Atlanta, Georgia still today i think","Much of the series takes place in and around Atlanta, Georgia, and later Alexandria, Virginia.",HALLUCINATION,"{""surface"": ""it"", ""span"": [5, 7]}","{""mentions"":[{""surface"":""the last season"",""span"":[8,6,21]}]}"
