context_id,id,context,claim,evidence_text,response_label,pronoun_info,referent_info
fdr__504___3,fdr__504___3--0,"[""I love running for exercise!  I feel so good after a long run!"", ""That sounds interesting. Did you know that running as a term encompasses all speeds? So jogging and sprinting are both examples."", ""Oh really? I never thought about it like that. How does the definition work versus walking?"", ""Walking means that a foot is always touching the ground. In addition, the legs stay mostly straight."", ""That sounds a bit confusing since I feel like running still has the foot basically touching the ground just very briefly. Oh well, at least everyone can do it basically if they have working legs."", ""That's interesting because running is been called the sport that is the most accessible."", ""That's true. What's your favorite shoe brand? Is it Nike?""]","I have to say Nike is my favorite brand, I guess I am not alone since they are the world's largest athletic shoes and clothing supplier ha","It is the world's largest supplier of athletic shoes and apparel and a major manufacturer of sports equipment, with revenue in excess of US$24.1 billion in its fiscal year 2012 (ending May 31, 2012).",HALLUCINATION,"{""surface"": ""they"", ""span"": [70, 74]}","{""mentions"": [{""surface"": ""Nike"", ""span"": [6, 52, 56]}]}"
fdr__506___3,fdr__506___3--0,"[""I dearly love a good meatloaf with mashed potatoes!"", ""Have you heard of escalope, a French dish, or milanesa, a dish of Uruguay as well as Argentina? They're all close to each other."", ""No I have not actually. This makes me wonder why it's called meatloaf now."", ""The word came as a typically used way to call meat with flour coating. Did you know there are versions without bread though? One such example would be the Walliser Schnitzel."", ""I don't think I have, a meatloaf without breading sounds interesting to make. Are there any other schnitzels?"", ""Hm. Have you heard of the chicken schnitzel? It is quite popular but is also known as chicken cutlets."", ""I have heard of cutlets. I didn't know it was also refereed to as a schnitzel though. Where did the schnitzel come from?""]",Its sounds great. I dont know much about the history of meatloaf. I always thought of Schnitzel as being German. Turns out it originated from Austria.,"Originating in Austria, the breaded schnitzel is popular in many countries and made using either veal, mutton, chicken, beef, turkey, reindeer, or pork.",HALLUCINATION,"{""surface"": ""it"", ""span"": [123, 125]}","{""mentions"": [{""surface"": ""schnitzel"", ""span"": [6, 68, 77]}, {""surface"": ""schnitzel"", ""span"": [6, 100, 109]}]}"
fdr__508___1,fdr__508___1--0,"[""Heyy, what do you think of Apple! I've owned an iphone my whole life and I'm not sure if I'll always want to own one."", ""Hmm well I don't have an opinion to offer, sorry.  I do know that Apple Inc. is the company that designs and markets iPhones."", ""Yeah, I knew that!  Oh do you know what operating system they use?""]",I like that they run the iOS operating system.,They run Apple's iOS mobile operating system.,HALLUCINATION,"{""surface"": ""they"", ""span"": [12, 16]}","{""mentions"": [{""surface"": ""iphone"", ""span"": [0, 48, 54]}, {""surface"": ""iPhones"", ""span"": [1, 117, 124]}]}"
fdr__508___2,fdr__508___2--0,"[""Heyy, what do you think of Apple! I've owned an iphone my whole life and I'm not sure if I'll always want to own one."", ""Hmm well I don't have an opinion to offer, sorry.  I do know that Apple Inc. is the company that designs and markets iPhones."", ""Yeah, I knew that!  Oh do you know what operating system they use?"", ""Oh yeah, it's iOS.  It's a mobile operating system."", ""I guess I don't know how the iOS is different or better than, for example, an android's system. Does the iOS do something particularly well?""]","It powers many of the iphones, ipads and ipod touches.","It is the operating system that presently powers many of the company's mobile devices, including the iPhone, iPad, and iPod Touch.",NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""iOS"", ""span"": [3, 14, 17]}, {""surface"": ""iOS"", ""span"": [4, 29, 32]}, {""surface"": ""iOS"", ""span"": [4, 105, 108]}]}"
fdr__511___0,fdr__511___0--0,"[""I love Rotisserie chicken!""]",I like it too! I like to use leftover rotisserie chicken in sandwiches the next day.,"Leftover rotisserie chicken may be used in a variety of dishes, such as soup, chicken salad and sandwiches.",HALLUCINATION,"{""surface"": ""it"", ""span"": [7, 9]}","{""mentions"": [{""surface"": ""Rotisserie chicken"", ""span"": [0, 7, 25]}]}"
fdr__513___0,fdr__513___0--0,"[""I'm thinking of getting dog. Maybe a Labrador Retriever.""]",I have heard it is a type of retriever-gun dog.,"The Labrador Retriever, or just Labrador, is a type of retriever-gun dog.",HALLUCINATION,"{""surface"": ""it"", ""span"": [13, 15]}","{""mentions"": [{""surface"": ""Labrador Retriever"", ""span"": [0, 37, 55]}]}"
fdr__513___2,fdr__513___2--0,"[""I'm thinking of getting dog. Maybe a Labrador Retriever."", ""Oh interesting.  They are known as Labradors for short, right?"", ""Yeah, do you know anything about that breed?"", ""Oh, well for starters, as far as breeds go it's among the most popular ones, in the US, the UK, and Canada."", ""Really! I know they are popular with hunters in the US too!""]","Yeah I read in a book that they favor disability assistance breed in many countries, Labradors are frequently trained to aid the blind","A favourite disability assistance breed in many countries, Labradors are frequently trained to aid the blind, those who have autism, to act as a therapy dog, or to perform screening and detection work for law enforcement and other official agencies.",HALLUCINATION,"{""surface"": ""they"", ""span"": [27, 31]}","{""mentions"": [{""surface"": ""Labrador Retriever"", ""span"": [0, 37, 55]}, {""surface"": ""Labradors"", ""span"": [1, 35, 44]}]}"
fdr__513___3,fdr__513___3--0,"[""I'm thinking of getting dog. Maybe a Labrador Retriever."", ""Oh interesting.  They are known as Labradors for short, right?"", ""Yeah, do you know anything about that breed?"", ""Oh, well for starters, as far as breeds go it's among the most popular ones, in the US, the UK, and Canada."", ""Really! I know they are popular with hunters in the US too!"", ""Oh really?  I know they are also a disability assistance breed.   They are trained to help the blind and those with autism.  They are also used as therapy dogs."", ""I have seen them used for that too! What else do you know?""]",Well even today they are prized as sporting and hunting dogs.,"Additionally, they are prized as sporting and hunting dogs.",NON-HALLUCINATION,"{""surface"": ""they"", ""span"": [16, 20]}","{""mentions"": [{""surface"": ""Labrador Retriever"", ""span"": [0, 37, 55]}, {""surface"": ""Labradors"", ""span"": [1, 35, 44]}]}"
fdr__513___4,fdr__513___4--0,"[""I'm thinking of getting dog. Maybe a Labrador Retriever."", ""Oh interesting.  They are known as Labradors for short, right?"", ""Yeah, do you know anything about that breed?"", ""Oh, well for starters, as far as breeds go it's among the most popular ones, in the US, the UK, and Canada."", ""Really! I know they are popular with hunters in the US too!"", ""Oh really?  I know they are also a disability assistance breed.   They are trained to help the blind and those with autism.  They are also used as therapy dogs."", ""I have seen them used for that too! What else do you know?"", ""Well even today they are prized as sporting and hunting dogs."", ""That's true although I don't think I would use it for that...""]",Well they can also perform screening and detection work for law enforcement,"A favourite disability assistance breed in many countries, Labradors are frequently trained to aid the blind, those who have autism, to act as a therapy dog, or to perform screening and detection work for law enforcement and other official agencies.",NON-HALLUCINATION,"{""surface"": ""they"", ""span"": [5, 9]}","{""mentions"": [{""surface"": ""Labrador Retriever"", ""span"": [0, 37, 55]}, {""surface"": ""Labradors"", ""span"": [1, 35, 44]}]}"
fdr__514___2,fdr__514___2--0,"[""Hello, I am mixed Puerto Rican and American"", ""Oh really!  I understand that Spanish is the predominate language there."", ""is there any other language that they speak?"", ""Well it has 2 official languages, Spanish and English."", ""How much is the population of Puerto Rico?""]",Since last checked it sits around 3.4 million people on the island,The island's population is approximately 3.4 million.,HALLUCINATION,"{""surface"": ""it"", ""span"": [19, 21]}","{""mentions"": [{""surface"": ""population"", ""span"": [4, 16, 26]}]}"
fdr__515___3,fdr__515___3--0,"[""Fortunately I've never had to go to a circuit court for anything. Have you ever had a legal case?"", ""I cannot as I am a bot. Have you heard ot the Marshall Court though? It listened to 41 criminal law cases over 1801 to 1835."", ""Interesting, can you tell me more about the Marshal Court? Not familiar with it."", ""Well there were marshals during medieval Europe. They gained trust in the courts and their reputation grew as well."", ""Oh that's interesting, I thought you were talking about the Marshall Court ran by John Marshall."", ""Yes his laws became the basis for many constitutional laws in the US."", ""Well that's very important then as our constitution is what guides the law of our land, ideally anyway. Do you know more about John Marshall?""]",He was the fourth Chief Justice of the United States.,"John Marshall (September 24, 1755July 6, 1835) was an American politician and the fourth Chief Justice of the United States (1801–1835).",NON-HALLUCINATION,"{""surface"": ""He"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""John Marshall"", ""span"": [4, 82, 95]}, {""surface"": ""John Marshall"", ""span"": [6, 127, 140]}]}"
fdr__516___1,fdr__516___1--0,"[""I love cooking food. Are you a fan?"", ""As I am a bot, cooking is not posible for me. But speaking of it, do you know cooking techniques like grilling or baking ?"", ""I sure do, I love cooking certain foods. Pizza and pasta are common ones for me.""]",Yeah I like to cook at home but sometimes I leave it to the professional cooks and chefs and go out to dinner!,Cooking is done both by people in their own dwellings and by professional cooks and chefs in restaurants and other food establishments.,HALLUCINATION,"{""surface"": ""it"", ""span"": [50, 52]}","{""mentions"": [{""surface"": ""cooking"", ""span"": [0, 7, 14]}, {""surface"": ""cooking"", ""span"": [1, 15, 22]}, {""surface"": ""cooking"", ""span"": [2, 18, 25]}]}"
